AA.DAfN,AW,DOI,F.FN
"Indian Ministry of Culture;; Statens Arkiver;; Statens Arkiver","danish;; ministry;; culture;; funded;; project;; set;; model;; costing;; preservation;; digital;; materials;; held;; national;; cultural;; heritage;; institutions;; overall;; objective;; increase;; cost;; effectiveness;; activities;; provide;; basis;; comparing;; estimating;; future;; requirements;; describe;; activity;; methodology;; open;; archice;; information;; system;; oais;; reference;; framework;; denote;; cmdp;; focus;; functional;; entity;; planning;; migration;; order;; estimate;; costs;; identified;; critical;; analysing;; functions;; flows;; supplemented;; literature;; own;; knowledge;; experience;; subsequently;; deconstructed;; measurable;; components;; dependencies;; examined;; resulting;; equations;; expressed;; spreadsheet;; currently;; calculate;; different;; scenarios;; series;; formats;; text;; images;; sound;; video;; geodata;; spreadsheets;; verify;; tested;; data;; two;; projects;; archives;; dna;; found;; breakdown;; additional;; detailing;; accurately;; running;; sets;; empirical;; showed;; things;; underestimates;; manpower;; intensive;; reinstates;; underestimated;; developing;; software;; proven;; useful;; migrations;; more;; work;; needed;; refine;; existing;; include;; entities;; user;; friendliness;; tool;; must;; versions;; presently;; closing;; second;; phase;; extended;; ingest;; enabled;; us;; adjust;; theoretical;; especially;; regarding;; accuracy;; precision;; relation;; underlying;; parameters;; frequency;; format;; complexity;; understanding;; nature;; prerequisite;; increasing;; efficiency;; achieving;; first;; quality","10.2218/ijdc.v6i1.186","software;; reference model;; information system;; digital preservation;; digital curation;; data mining;; cultural heritage;; cost database;; computer science;; activity based costing"
";; ;; ;; ;; ;; ;; ;; ","early;; 2009;; planets;; project;; undertook;; survey;; national;; libraries;; archives;; content;; holding;; organisations;; europe;; better;; understand;; digital;; preservation;; activities;; needs;; ensure;; technology;; services;; designed;; meet;; over;; 200;; responses;; received;; cross;; section;; major;; especially;; provide;; snapshot;; readiness;; preserve;; collections;; future;; revealed;; high;; level;; awareness;; challenges;; indicated;; approximately;; half;; surveyed;; taken;; measures;; develop;; policies;; budget;; majority;; incorporated;; organisational;; planning;; predict;; decade;; store;; large;; quantities;; data;; wide;; range;; formats;; variety;; sources;; three;; quarters;; looking;; invest;; solution;; next;; two;; years;; point;; varying;; degrees;; policy;; significantly;; advanced;; work;; long;; term;; others","10.2218/ijdc.v6i1.187","snapshot;; quarter;; knowledge management;; digital preservation;; digital collections;; data mining;; computer science"
"FernUniversit채t Hagen;; FernUniversit채t Hagen;; FernUniversit채t Hagen;; FernUniversit채t Hagen;; ;; ","important;; legal;; economic;; motivations;; exist;; design;; engineering;; industry;; address;; integrate;; digital;; long;; term;; preservation;; product;; life;; cycle;; management;; plm;; investigations;; revealed;; sufficient;; archive;; data;; created;; early;; phases;; needed;; entire;; lifecycle;; late;; relevant;; consists;; requirements;; documents;; rationale;; reflects;; experiences;; operation;; metadata;; social;; collaboration;; context;; addition;; environment;; itself;; contains;; specific;; versions;; tools;; services;; candidate;; paper;; takes;; closer;; look;; case;; scenarios;; characteristics;; workflows;; resulting;; system;; lead;; oais;; open;; archival;; information;; architecture;; service;; interface;; respects;; needs","10.2218/ijdc.v6i1.188","requirements analysis;; product lifecycle;; product life cycle management;; product design;; open archival information system;; metadata;; digital preservation;; design rationale;; data mining;; computer science"
";; ;; ;; ","digital;; preservation;; aims;; keep;; objects;; accessible;; over;; long;; periods;; time;; ensuring;; authenticity;; integrity;; complex;; environments;; risk;; management;; key;; factor;; assuring;; normal;; behaviour;; systems;; currently;; arena;; commonly;; uses;; concepts;; assess;; repositories;; paper;; intend;; go;; propose;; perspective;; existing;; solutions;; conceive;; approach;; design;; definition;; context;; identification;; strategic;; objectives;; determine;; specific;; requirements;; characterize;; consequences;; acceptable;; identified;; evaluation;; threats;; vulnerabilities;; may;; affect;; business;; achievement;; goals;; conformance;; characterization;; actions;; deal;; risks;; generalize;; survey;; main;; techniques;; applied;; scope","10.2218/ijdc.v5i1.140","vulnerability;; risk management;; normal behaviour;; digital preservation;; data mining;; computer science"
";; ;; ;; ","paper;; reports;; research;; scholarly;; practices;; requirements;; conducted;; context;; preparing;; dariah;; european;; infrastructures;; project;; view;; ensuring;; current;; future;; fitness;; purpose;; planned;; digital;; infrastructure;; services;; tools;; summarises;; earlier;; primarily;; field;; human;; information;; behaviour;; applied;; work;; conceptual;; perspective;; informed;; cultural;; historical;; activity;; theory;; introduces;; briefly;; formal;; model;; compliant;; cidoc;; crm;; describes;; plan;; methodology;; empirical;; open;; questionnaire;; interviews;; arts;; humanities;; researchers;; illustrative;; examples;; segmentation;; tagging;; initial;; evidence;; finally;; plans;; consisting;; firstly;; comprehensive;; re;; interview;; segments;; framework;; secondly;; integration;; extended;; curation;; process;; presented","10.2218/ijdc.v5i1.141","the arts;; scholarship;; knowledge management;; information behaviour;; humanities;; empirical research;; empirical evidence;; digital curation;; data mining;; conceptual model;; computer science"
";; ","third;; annual;; wepreserve;; conference;; held;; nice;; france;; october;; 28;; 30;; 2008;; consortium;; currently;; three;; digital;; preservation;; projects;; funded;; european;; commission;; digitalpreservationeurope;; dpe;; long;; term;; access;; networked;; services;; planets;; cultural;; artistic;; scientific;; knowledge;; retrieval;; caspar;; process;; expansion;; include;; relevant;; theme;; generation;; tools;; designed;; showcase;; now;; tackling;; challenge","10.2218/ijdc.v3i2.65","world wide web;; sociology of scientific knowledge;; nice;; digital preservation;; data mining;; computer science;; commission"
"","american;; memory;; launched;; 1995;; library;; congress;; debut;; web;; presentation;; primary;; product;; national;; digital;; program;; more;; 700;; 000;; items;; 90;; collections;; added;; first;; five;; years;; content;; 23;; external;; organizations;; materials;; digitized;; assembled;; presented;; without;; tools;; designed;; specifically;; work;; development;; approved;; standards;; creation;; exchange;; valuable;; lessons;; levels;; curation;; emerged;; early;; foray;; issues;; persisted;; current;; efforts;; article;; focuses;; primarily;; learned;; conceptualization;; receipt;; preservation;; actions;; describes;; strategies;; developed;; manage;; diverse;; heterogeneous;; helped;; inform;; later;; practices;; applied;; legacy;; data;; effort;; ensure;; sustainability;; flexibility;; shareability;; future","10.2218/ijdc.v3i2.63","world wide web;; sustainability;; receipt;; library of congress;; legacy data;; digital library;; digital curation;; digital content;; data mining;; conceptualization;; computer science"
";; ;; ;; ;; ","repositories;; shapes;; sizes;; continue;; appear;; across;; digital;; preservation;; landscape;; means;; urgently;; facilitate;; evaluation;; remains;; immature;; discipline;; seldom;; assurances;; viability;; individual;; infrastructures;; pragmatic;; risk;; averse;; approach;; critically;; important;; repository;; audit;; assessment;; drambora;; administrators;; flexible;; self;; methodology;; online;; tool;; facilitating;; validation;; objectives;; methods;; management;; intrinsic;; extrinsic;; threats;; article;; introduces;; outlining;; respective;; strengths;; describing;; fits;; wider;; context","10.2218/ijdc.v3i2.64","self assessment;; risk assessment;; profiling;; knowledge management;; digital preservation;; data mining;; computer science;; audit"
";; ","work;; data;; repositories;; derived;; effort;; document;; contention;; people;; access;; research;; same;; reasons;; publications;; argue;; valuable;; understand;; information;; needs;; both;; immediate;; contextual;; establishing;; collected;; metadata;; captured;; discovery;; services;; established;; efforts;; australian;; national;; service;; cover;; more;; creators;; overviews;; requirements;; proof;; collaboration;; innovation;; provide;; set;; conclusions;; led;; implementation;; decisions;; ands","10.2218/ijdc.v3i2.66","world wide web;; metadata;; knowledge management;; information needs;; data mining;; data as a service;; data access;; computer science"
"","digital;; curation;; centre;; dcc;; regional;; escience;; collaborative;; workshop;; held;; institute;; edinburgh;; june;; 12;; 2008;; committed;; forging;; strengthening;; links;; preservation;; communities;; via;; liaison;; team;; event;; fifth;; series;; workshops;; arranged;; throughout;; uk;; view;; helping;; learn;; more;; perspective;; data;; giving;; practitioners;; opportunity;; influence;; current;; future;; work;; took;; sharing;; central;; theme","10.2218/ijdc.v3i1.47","world wide web;; digital preservation;; digital curation;; data sharing;; data science;; data mining;; data curation;; computer science"
"UKOLN;; UKOLN","oais;; concept;; representation;; information;; ri;; potential;; strategy;; curation;; preservation;; types;; share;; insights;; gained;; exploration;; issues;; concerned;; capture;; crystallography;; engineering;; structuring;; collection;; addition;; discuss;; supporting;; technical;; ipr;; globally;; collaborative;; infrastructures;; make;; successful","10.2218/ijdc.v3i1.43","world wide web;; structuring;; knowledge management;; digital curation;; data science;; data mining;; data curation;; crystallography;; computer science"
"","explosion;; production;; scientific;; data;; years;; placing;; strains;; upon;; conventional;; systems;; supporting;; integration;; interpretation;; dissemination;; constraining;; whole;; process;; support;; handling;; large;; quantities;; diverse;; information;; science;; methodologies;; cyber;; infrastructure;; enables;; collaborative;; regard;; needs;; taken;; involved;; discovery;; includes;; consideration;; requirements;; users;; consumers;; down;; chain;; might;; ideally;; prefer;; impose;; generators;; degree;; digital;; capture;; laboratory;; increases;; automatic;; acquisition;; context;; themselves;; opportunity;; creators;; ensure;; problems;; encounter;; later;; stages;; avoided;; wish;; elevate;; curation;; operation;; scientist;; part;; good;; practice;; procedure;; concern;; merely;; few;; specialising;; archival;; processes;; designing;; experiments;; effective;; solution;; provision;; high;; quality;; metadata;; leads;; better;; more;; re;; usable","10.2218/ijdc.v3i1.41","scientific method;; scientific discovery;; metadata;; good laboratory practice;; experimental data;; data science;; data mining;; data lifecycle;; data curation;; computer science"
