AA.DAfN,AW,DOI,F.FN
"University of Victoria;; University of Alberta;; IIT Institute of Design;; University of Alberta;; Simon Fraser University;; University of Alberta","advent;; digital;; scholarly;; editions;; arguments;; effect;; versions;; able;; offer;; more;; humanities;; scholars;; printed;; ones;; though;; opinion;; shared;; producing;; number;; published;; alongside;; even;; launching;; address;; apparent;; contradiction;; theoretical;; discourse;; actual;; practice;; chapter;; analyze;; two;; implemented;; both;; environments;; same;; editor;; intend;; focus;; include;; british;; library;; national;; russia;; st;; catherine;; monastery;; leipzig;; university;; edition;; codex;; sinaiticus;; daniel;; paul;; o;; donnell;; caedmon;; hymn;; comparing;; statements;; purpose;; interface;; features;; content;; identify;; structures;; characteristics;; unique;; conducted;; detailed;; evaluate;; applying;; relevant;; theory;; media;; theories;; lev;; manovich;; language;; jay;; david;; bolter;; richard;; grusin;; remediation;; understanding;; view;; instance;; broader;; context;; current;; thereby;; developed;; vantage;; point;; allow;; moderate;; evaluation;; relative;; advantages;; disadvantages;; far;; depuis;; l;; avenement;; universitaires;; numeriques;; nombreux;; ont;; ete;; avances;; selon;; lesquels;; sont;; mesure;; d;; offrir;; aux;; chercheurs;; sciences;; humaines;; eventail;; plus;; large;; que;; imprimees;; bien;; plupart;; produisant;; partagent;; cette;; certains;; aussi;; publie;; meme;; temps;; ou;; apres;; qu;; ils;; lance;; afin;; traiter;; apparente;; entre;; le;; discours;; theorique;; pratique;; reelle;; ce;; chapitre;; analysera;; deux;; qui;; mises;; Å“uvre;; fois;; version;; numerique;; imprimee;; par;; editeur;; sur;; lesquelles;; nous;; avons;; intention;; porter;; notre;; attention;; du;; bibliotheque;; nationale;; russe;; monastere;; sainte;; universite;; hymne;; comparant;; declarations;; fonctions;; contenu;; identifierons;; caracteristiques;; soit;; partagees;; uniques;; dans;; chaque;; avoir;; effectue;; analyse;; detaillee;; evaluerons;; ensuite;; universitaire;; y;; appliquant;; theorie;; pertinente;; nouveaux;; medias;; utiliserons;; autres;; langage;; cela;; permettra;; ainsi;; elaborer;; apercu;; comme;; echantillon;; particulier;; au;; sein;; contexte;; actuelle;; vue;; obtenu;; faire;; moderee;; avantages;; desavantages;; relatifs;; disponible;; jusqu;; maintenant","10.16995/dscn.14","vantage point;; national library;; media theory;; interface design;; hymn;; humanities;; digital humanities;; contradiction;; art history;; art"
"McMaster University;; King's College London","anyone;; text;; tool;; tact;; point;; frustrated;; limitations;; wished;; feature;; two;; added;; 1992;; set;; imagine;; environment;; features;; desired;; extended;; continually;; research;; evolved;; paper;; describes;; current;; tools;; solutions;; design;; philosophy;; behind;; eye;; contact;; prototype;; visual;; programming;; suited;; manipulation","10.16995/dscn.232","visual programming language;; tact;; philosophy of design;; human computer interaction;; eye contact;; computer science;; artificial intelligence"
"University of British Columbia","narrow;; acceptation;; word;; lemmatisation;; text;; transforming;; process;; dictionary;; headword;; substituted;; occurrence;; one;; flexional;; forms;; g;; go;; went;; gone;; etc;; source;; even;; practical;; sense;; important;; crucial;; steps;; trivial;; processing;; cycles;; choueka;; lusignan;; 1985;; 147;; more;; general;; systematic;; framework;; computational;; criticism;; defined;; generation;; derivative;; algorithm;; combines;; database;; tagging;; rules;; interpreted;; reformulated;; context;; knowledge;; stored;; external;; information;; both;; intratextual;; extratextual;; generate;; re;; categorisations;; fundamental;; problem;; traverses;; levels;; interpretative;; article;; peirce;; type;; token;; tone;; trichotomy;; explore;; ramifications;; model;; argued;; interpretation;; medium;; ultimately;; founded;; kind;; quotation;; called;; attestation;; know;; means;; may;; involved;; semantic;; establishes;; useful;; theoretically;; coherent;; junction;; complex;; critical","10.16995/dscn.234","trichotomy;; terminology;; source text;; semiotics;; semantic data model;; natural language processing;; linguistics;; lexicology;; lemmatisation;; headword;; computer science;; artificial intelligence"
"","2012;; congress;; canadian;; federation;; humanities;; social;; sciences;; censored;; bonfire;; student;; alternate;; reality;; game;; apparently;; order;; preserve;; reputations;; invited;; speakers;; host;; universities;; alarming;; incident;; worthy;; inquiry;; censure;; canada;; scholarly;; artistic;; communities;; curiously;; justification;; censoring;; echoes;; ethical;; arguments;; advanced;; scholars;; designers;; pervasive;; games;; warn;; player;; bystanders;; risk;; confusing;; essay;; considers;; case;; relation;; jacques;; ranciere;; ethics;; recognition;; argue;; gamers;; stop;; disguising;; activities;; protect;; begin;; instead;; recognize;; players;; equally;; capable;; negotiating;; blurred;; boundaries;; world;; emancipation;; spectatorship;; creates;; genuinely;; political;; encounters;; opens;; channels;; experimentation;; dissemination;; le;; fait;; que;; congres;; canadienne;; humaines;; ait;; jeu;; realite;; alternative;; cree;; par;; etudiants;; apparemment;; pour;; preserver;; reputation;; ses;; conferenciers;; invites;; universites;; hotes;; est;; alarmant;; qui;; doit;; faire;; l;; objet;; plus;; d;; enquete;; part;; communautes;; erudites;; artistiques;; du;; curieusement;; invoquee;; censurer;; echo;; aux;; ethique;; avances;; universitaires;; concepteurs;; jeux;; envahissants;; previennent;; joueurs;; sont;; risque;; confondre;; avec;; cet;; essai;; prend;; consideration;; cas;; reconnaissance;; mon;; argument;; devraient;; cesser;; deguiser;; leurs;; activites;; proteger;; spectateurs;; commencer;; plutot;; reconnaitre;; comme;; etant;; aussi;; capables;; negocier;; limites;; floues;; monde;; rencontres;; politiques;; authentiques;; ouvrent;; nouvelles;; voies;; diffusion;; connaissances","10.16995/dscn.35","politics;; humanities;; game studies;; emancipation;; censorship;; art;; alternate reality"
"University of Toronto;; University of Toronto;; University of Toronto","language;; teaching;; searching;; way;; advent;; electronic;; learning;; environment;; elle;; stakes;; today;; far;; greater;; past;; without;; precedent;; challenge;; comprehensive;; thought;; concerted;; application;; modes;; solitary;; discovery;; cybernaut;; first;; explorer;; cooperative;; interaction;; redefining;; nature;; three;; poles;; situation;; teacher;; learner;; knowledge;; case;; mastery;; cybernautical;; approach;; fundamentally;; changes;; conceiving","10.16995/dscn.231","psychology;; first impression;; mathematics education;; language education;; language acquisition;; experiential learning;; emerging technologies;; cooperative interaction;; communication"
"Université de Montréal","cet;; article;; essaie;; d;; analyser;; definition;; litterature;; electronique;; donnee;; par;; l;; electronic;; literature;; organization;; comprendre;; le;; rapport;; entre;; numerique;; defendue;; ici;; est;; que;; ce;; changement;; adjectif;; cache;; du;; statut;; theorique;; objet;; definir;; il;; y;; encore;; quelques;; annees;; axait;; sur;; outils;; utilises;; pour;; produire;; œuvres;; litteraires;; analyses;; critiques;; concentraient;; alors;; objets;; produits;; aide;; nouvelles;; technologies;; passage;; determine;; perception;; desormais;; refere;; davantage;; phenomene;; culturel;; qu;; aux;; technologiques;; dans;; cette;; perspective;; enjeu;; n;; plus;; etudier;; produites;; grâce;; informatique;; mais;; nouveau;; epoque;; demontrer;; propose;; analyse;; exemple;; litteraire;; trilogie;; 1984;; eric;; plamondon","10.16995/dscn.42","philosophy;; humanities"
"Athabasca University","intellectual;; property;; ip;; subject;; concern;; academics;; legal;; economic;; infrastructure;; academic;; work;; long;; increasing;; now;; accelerating;; multilateral;; strengthening;; regulation;; necessarily;; serve;; ways;; opposes;; interests;; positioned;; intervene;; critically;; copyfight;; embroils;; implications;; extend;; far;; beyond;; academia;; structure;; internet;; freedom;; expression;; propriete;; intellectuelle;; pi;; est;; sujet;; preoccupation;; pour;; tous;; universitaires;; car;; il;; agit;; l;; juridique;; economique;; tout;; le;; travail;; universitaire;; renforcement;; longuement;; accru;; maintenant;; accelere;; reglementation;; sur;; ne;; vient;; pas;; necessairement;; aide;; bien;; souvent;; oppose;; aux;; interets;; qui;; sont;; places;; intervenir;; facon;; critique;; dans;; tournoi;; d;; auteur;; auquel;; leur;; mele;; dont;; vont;; au;; dela;; du;; monde;; depuis;; jusqu;; liberte","10.16995/dscn.46","sociology;; law;; intellectual property;; humanities;; freedom of expression"
"USTHB University","stylometry;; got;; lot;; interest;; years;; solved;; authorship;; problems;; disputes;; difficult;; handle;; author;; discrimination;; consists;; checking;; two;; texts;; written;; same;; investigation;; try;; make;; quran;; holy;; words;; statements;; god;; islamic;; religion;; hadith;; said;; prophet;; muhammad;; segmental;; form;; fact;; 14;; text;; segments;; extracted;; book;; 11;; bukhari;; more;; less;; size;; terms;; medium;; 2080;; per;; segment;; taken;; entirety;; whereas;; chose;; certified;; four;; series;; experiments;; done;; commented;; first;; concerns;; several;; attribution;; different;; state;; art;; features;; classifiers;; second;; analyses;; parameter;; called;; cost;; third;; frequency;; word;; الذين;; meaning;; english;; fourth;; performs;; hierarchical;; clustering;; 25;; order;; assess;; real;; number;; clusters;; styles;; see;; if;; hypothesis;; unique;; represents;; continuation;; previous;; research;; work;; topic;; sayoud;; 2012;; clarified;; old;; enigma;; impossible;; solve;; fourteen;; centuries;; show;; unanimously;; books;; authors","10.16995/dscn.44","stylometry;; segmental analysis;; literature;; linguistics;; islam;; holy quran;; code segment;; chose;; art"
"Athabasca University","july;; 2012;; european;; parliament;; defeated;; anti;; counterfeiting;; trade;; agreement;; acta;; supposedly;; attempt;; impose;; global;; norms;; intellectual;; property;; rights;; thereby;; restrict;; digital;; copyright;; dead;; paper;; argues;; spirit;; may;; live;; host;; agreements;; currently;; negotiated;; even;; more;; restrictive;; versions;; imposed;; back;; door;; least;; upon;; weaker;; states;; bilateral;; united;; union;; spaghetti;; bowl;; rules;; countries;; enjoying;; online;; freedom;; privacy;; others","10.16995/dscn.48","trade agreement;; political science;; parliament;; multilateralism;; law and economics;; law;; intellectual property;; global governance;; european union;; digital rights;; bilateralism"
"","john;; napier;; classic;; structure;; function;; behavior;; human;; hand;; he;; states;; magination;; basic;; tool;; tools;; start;; off;; chunks;; undifferentiated;; material;; shaped;; according;; cerebral;; blueprint;; 1993;; 99;; words;; productively;; repurposed;; describe;; digital;; humanities;; practice;; modelling;; shaping;; archiving;; visualisation;; become;; central;; humanistic;; research;; methods;; blends;; imaginative;; technical;; ways;; emulates;; humanists;; seek;; insights;; alongside;; technological;; development;; increasing;; numbers;; hone;; literacy;; programming;; languages;; build;; remake;; argue;; means;; philosophy;; increasingly;; thorny;; issue;; may;; even;; hinder;; usefulness;; knowledge;; find;; negotiate;; role;; better;; define;; critical;; agency;; history;; epistemology;; additionally;; collaborative;; requires;; theoretical;; framework;; value;; data;; derived;; literature;; purely;; instrumental;; way;; able;; redefine;; artifacts;; include;; dans;; son;; etude;; classique;; fonction;; du;; comportement;; main;; humaine;; affirme;; que;; l;; imagination;; est;; base;; fabrication;; outils;; tous;; fabriques;; par;; humain;; sont;; au;; depart;; morceaux;; materiaux;; indifferencies;; qui;; ensuite;; faconnes;; selon;; certain;; schema;; ce;; requis;; cette;; affirmation;; peut;; etre;; reutilisee;; facon;; productive;; pour;; decrire;; utilisation;; le;; modelage;; pratique;; humanites;; numeriques;; apres;; tout;; fabriquer;; faconner;; utiliser;; analyse;; archivage;; maintenant;; cœur;; methodes;; recherche;; sciences;; humaines;; combine;; moyens;; imaginatifs;; techniques;; imitent;; dont;; humanistes;; recherchent;; nouvelles;; idees;; meme;; temps;; developpement;; technologique;; mesure;; qu;; nombre;; plus;; eleve;; d;; perfectionnent;; leurs;; connaissances;; langages;; programmation;; bâtir;; refaire;; j;; argumente;; lesquels;; nous;; decrivons;; philosophie;; particuliere;; deviendront;; question;; epineuse;; pourrait;; gener;; utilite;; produites;; consequent;; devront;; trouver;; negocier;; mieux;; definir;; leur;; mandat;; critique;; sein;; histoire;; epistemologique;; collaboratif;; necessite;; cadre;; applications;; theorique;; essentiel;; valeur;; donnees;; derivees;; litterature;; purement;; instrumentale;; capable;; redefinir;; artefacts;; afin;; y;; inclure","10.16995/dscn.52","speculative realism;; humanities;; digital humanities;; art history;; art"
